rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.21166955378608424,0.211666152230346,-0.38,0.46,0.1804,4.48,0.18666666666666668,10,23,0.27,0
0.17138261288707207,0.17138214609462676,-0.4,0.29,0.138,3.88,0.16166666666666665,10,24,0.26,0
0.3588927416373867,0.3575686787178094,-0.73,0.74,0.2932,7.029999999999999,0.29291666666666666,10,23,0.73,0
0.3167143823699833,0.31643918847070757,-0.66,0.57,0.2548,6.75,0.28125,9,23,0.38,0
0.2569591407208547,0.2569339214662011,-0.46,0.44,0.2164,6.260000000000001,0.26083333333333336,9,24,0.37,0
0.20109699152399074,0.20086771766513403,-0.4,0.41,0.168,4.55,0.18958333333333333,8,24,0.34,0
0.28495613697550015,0.28463141077540965,-0.61,0.62,0.2184,6.24,0.26,11,23,0.35,0
0.3596553906171851,0.3564379328859374,-0.64,0.58,0.3144,7.590000000000001,0.31625000000000003,8,24,0.64,0
0.25179356624028343,0.2515074551578939,-0.45,0.47,0.21760000000000002,5.54,0.23083333333333333,7,24,0.47,0
0.2841126537132762,0.2841126537132762,-0.48,0.48,0.24559999999999998,6.42,0.2675,8,24,0.48,0
0.1900526242912736,0.18956539768639213,-0.26,0.42,0.1552,3.9800000000000004,0.16583333333333336,11,22,0.38,0
0.19513072541247828,0.19506142622261327,-0.43,0.38,0.154,3.71,0.15458333333333332,8,24,0.43,0
0.25180150912971117,0.2516333841126809,-0.5,0.4,0.22039999999999998,6.289999999999999,0.2620833333333333,10,24,0.38,0
0.23337523433303714,0.23323807579381203,-0.41,0.44,0.20240000000000002,5.43,0.22624999999999998,10,24,0.44,0
0.2514358765172544,0.2511299265320643,-0.44,0.43,0.21,5.92,0.24666666666666667,11,24,0.43,0
0.16131955864060626,0.1584292902212214,-0.26,0.42,0.1288,2.61,0.10875,6,23,0.42,0
0.2895444698142239,0.2890331468880343,-0.58,0.52,0.24680000000000002,6.2,0.25833333333333336,9,24,0.58,0
0.24384421256203725,0.24372574751141907,-0.51,0.52,0.198,5.01,0.20875,10,22,0.52,0
0.20140506448448606,0.20111529031876219,-0.37,0.29,0.17720000000000002,5.0600000000000005,0.21083333333333334,10,22,0.37,0
0.19313207915827968,0.19312835110361193,-0.36,0.38,0.1684,4.57,0.19041666666666668,9,24,0.27,0
