rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.18091987176648122,0.18091942958123652,-0.32,0.35,0.15000000000000002,3.69,0.15375,9,23,0.35,0
0.2465684489142924,0.24656033744298778,-0.45,0.5,0.20679999999999998,5.01,0.20875,9,24,0.27,0
0.1668891847903872,0.16683117214717397,-0.3,0.31,0.1436,3.49,0.14541666666666667,8,24,0.19,0
0.26333248945012466,0.2632887388400803,-0.56,0.55,0.22,5.53,0.2304166666666667,8,23,0.4,0
0.24796773983726192,0.2470938283324778,-0.51,0.45,0.1832,3.7600000000000002,0.15666666666666668,6,24,0.51,0
0.25775181861628055,0.2574906600247861,-0.47,0.47,0.22200000000000003,6.1899999999999995,0.2579166666666666,10,24,0.34,0
0.296627712798383,0.2966209702633986,-0.55,0.49,0.2388,5.880000000000001,0.24500000000000002,9,22,0.55,0
0.3092442400433677,0.30894504365663483,-0.54,0.54,0.2576,6.460000000000001,0.2691666666666667,7,24,0.54,0
0.25634351952019385,0.2559824994018146,-0.45,0.43,0.2032,5.23,0.21791666666666668,8,23,0.38,0
0.2619541944691858,0.2619514458826292,-0.47,0.47,0.23079999999999998,5.9399999999999995,0.24749999999999997,9,22,0.47,0
0.1909135930205076,0.1908867727214225,-0.44,0.41,0.156,4.23,0.17625000000000002,9,24,0.19,0
0.29730792118609956,0.29699670031837055,-0.49,0.49,0.24800000000000005,6.54,0.2725,9,24,0.49,0
0.22230609528305784,0.22217614633438937,-0.45,0.48,0.18280000000000002,5.01,0.20875,11,24,0.26,0
0.3133368794125581,0.3128644434895087,-0.51,0.61,0.2676,7.0,0.2916666666666667,9,24,0.55,0
0.19909796583591707,0.19774164963406166,-0.51,0.25,0.16079999999999997,4.050000000000001,0.16875000000000004,10,23,0.51,0
0.18670832868407344,0.18618270596379247,-0.37,0.38,0.1588,3.78,0.1575,8,23,0.38,0
0.3619060651605607,0.36034294775949205,-0.71,0.65,0.3152,8.24,0.3433333333333333,10,24,0.71,0
0.2312141864159723,0.23121107239922573,-0.41,0.42,0.1956,5.279999999999999,0.21999999999999997,10,24,0.41,0
